"","id","timestamp","Date","Time","Number People Out","Number of Mask Wearers","Number of People with No Masks","Portion of Mask Wearers","Portion of No Masks","Country","Postcode","Longtitude","Latitude"
"4389","4772a6dc-e83f-42f8-ad7f-e0251f47abd0","2019-11-02 19:05:48","11/02/2019"," 19:05:48",1263,717,546,0.567695961995249,0.432304038004751,"Australia","3942",144.784749316389,-38.3744029487062
"4390","79c6a047-63aa-4240-9b65-0b9bd18ac36f","2020-06-09 22:48:41","06/09/2020"," 22:48:41",318,34,284,0.106918238993711,0.893081761006289,"Australia","3942",144.773138351078,-38.3742646552467
"4391","d7d0485c-71c2-4957-bff4-32bae1af7f72","2019-09-14 20:07:31","09/14/2019"," 20:07:31",2052,2041,11,0.994639376218324,0.00536062378167645,"Australia","3942",144.767648161341,-38.3728036869534
"4392","a37e5cfa-14a7-4b72-aaa2-89cb77a60cd5","2019-10-29 05:55:21","10/29/2019"," 05:55:21",812,157,655,0.193349753694581,0.806650246305419,"Australia","3942",144.77268652268,-38.3782596752208
"4393","93fc7c23-b9e5-47a2-aeb4-fe9373531bc2","2019-09-07 16:09:20","09/07/2019"," 16:09:20",1641,775,866,0.472273004265692,0.527726995734308,"Australia","3942",144.78294563313,-38.3687148994103
"4394","f895f54a-a988-4c35-b08c-b15da4add775","2019-07-16 05:48:38","07/16/2019"," 05:48:38",697,314,383,0.450502152080344,0.549497847919656,"Australia","3942",144.770146394457,-38.3575927433142
"4395","78c1d10e-1d68-4a40-872c-50e687df7c47","2020-05-30 19:45:04","05/30/2020"," 19:45:04",624,236,388,0.378205128205128,0.621794871794872,"Australia","3942",144.758310618237,-38.3670613550445
"4396","d7b1cdd7-1c0d-4213-8d80-68fd61924899","2020-04-12 11:04:59","04/12/2020"," 11:04:59",1050,743,307,0.707619047619048,0.292380952380952,"Australia","3944",144.694836376704,-38.3293136832671
"4397","f2beef66-8725-4ade-ab5e-d3c4f57df078","2019-12-12 11:07:50","12/12/2019"," 11:07:50",2068,1527,541,0.738394584139265,0.261605415860735,"Australia","3944",144.736094569762,-38.3250446948221
"4398","335327bb-02a3-4be0-86e3-edd691d036c5","2020-03-19 01:38:12","03/19/2020"," 01:38:12",579,205,374,0.35405872193437,0.64594127806563,"Australia","3944",144.685238471044,-38.3190219721541
"4399","5b86f096-e231-4f59-89d1-c92dca0d5a2f","2020-03-25 02:21:20","03/25/2020"," 02:21:20",511,54,457,0.105675146771037,0.894324853228963,"Australia","3944",144.694022474479,-38.3281667843536
"4400","ba7ca401-5010-4df2-8da2-e5978a341b2b","2019-10-11 22:04:53","10/11/2019"," 22:04:53",1752,820,932,0.468036529680365,0.531963470319635,"Australia","3944",144.723941441803,-38.3256036517619
"4401","e40f8cd4-b660-492c-9583-b561e2c45192","2019-09-15 20:16:49","09/15/2019"," 20:16:49",1293,721,572,0.557617942768755,0.442382057231245,"Australia","3944",144.721887454485,-38.3261183197362
"4402","3077cb7f-2da6-4db8-84ec-36b2ad7d5a90","2020-04-21 16:40:46","04/21/2020"," 16:40:46",1279,722,557,0.564503518373729,0.435496481626271,"Australia","3944",144.691012059908,-38.3169882503194
"4403","c97617dc-0a09-48e5-9508-c5647ca89f23","2020-06-11 08:35:14","06/11/2020"," 08:35:14",968,29,939,0.0299586776859504,0.97004132231405,"Australia","3944",144.689790636748,-38.326372705183
"4404","a3212ee2-26bc-446b-ae3d-eb3a6f055651","2019-11-30 02:23:15","11/30/2019"," 02:23:15",541,52,489,0.0961182994454713,0.903881700554529,"Australia","3944",144.703912721114,-38.3346323723323
"4405","dd3da1e3-b6da-402e-9032-7d5d9386c623","2019-06-09 04:05:13","06/09/2019"," 04:05:13",1172,998,174,0.851535836177474,0.148464163822526,"Australia","3944",144.696676010443,-38.3244857691852
"4406","2d98616f-f500-486c-83f6-5b5746a8191c","2020-01-03 21:57:17","01/03/2020"," 21:57:17",531,378,153,0.711864406779661,0.288135593220339,"Australia","3944",144.684721068868,-38.3076644632637
"4407","359f1af9-6646-4423-98bc-21401092a060","2020-06-28 22:08:20","06/28/2020"," 22:08:20",463,342,121,0.73866090712743,0.26133909287257,"Australia","3944",144.679670682828,-38.3109815570889
"4408","5d427b85-985e-4394-9891-9c3bdf127db3","2020-05-30 22:16:24","05/30/2020"," 22:16:24",1816,1660,156,0.914096916299559,0.0859030837004405,"Australia","3944",144.695771358624,-38.3120057623041
"4409","be256a12-979a-4cfb-9df7-e1567292f2f0","2019-09-16 11:21:07","09/16/2019"," 11:21:07",724,420,304,0.580110497237569,0.419889502762431,"Australia","3944",144.684115862736,-38.3165316206961
"4410","50db7bee-6c27-4aec-b698-6bf42cbcf7d0","2020-07-09 16:23:41","07/09/2020"," 16:23:41",1000,409,591,0.409,0.591,"Australia","3944",144.674810273973,-38.3063158245988
"4411","e105a762-3ea2-4bd5-ba8c-c081f05f7783","2019-11-08 16:26:29","11/08/2019"," 16:26:29",47,43,4,0.914893617021277,0.0851063829787234,"Australia","3170",145.187265494738,-37.9336704056878
"4412","e44cdf9a-c5f1-4403-8b28-5f41d0c6d05a","2020-06-02 14:59:41","06/02/2020"," 14:59:41",1388,116,1272,0.0835734870317003,0.9164265129683,"Australia","3170",145.167028915944,-37.9241263320612
"4413","442a5694-9e7b-43b9-80d1-25f4875794b7","2020-04-16 03:04:36","04/16/2020"," 03:04:36",759,306,453,0.403162055335968,0.596837944664032,"Australia","3170",145.203910176117,-37.9353348967889
"4414","4664acd8-4b56-44f6-bc13-cf2c2c7b3127","2020-02-26 15:03:58","02/26/2020"," 15:03:58",1240,601,639,0.484677419354839,0.515322580645161,"Australia","3170",145.168668139631,-37.9314634336084
"4415","97f45623-55d6-4264-9e9d-c3967712a751","2020-07-12 00:03:39","07/12/2020"," 00:03:39",980,749,231,0.764285714285714,0.235714285714286,"Australia","3170",145.162032020753,-37.9102116470683
"4416","f6622e12-6cd9-4f9e-b5aa-90b8dcd53c33","2020-02-06 19:53:48","02/06/2020"," 19:53:48",1239,902,337,0.728006456820016,0.271993543179984,"Australia","3170",145.183953679285,-37.9260870104636
"4417","8848e454-7f75-4f52-aa1f-e3952545b187","2019-10-02 01:11:31","10/02/2019"," 01:11:31",168,84,84,0.5,0.5,"Australia","3170",145.159669602412,-37.9328295146434
"4418","e59a885d-a333-4c15-94f4-82aa9fa4b039","2020-02-20 15:48:38","02/20/2020"," 15:48:38",1859,707,1152,0.380311995696611,0.619688004303389,"Australia","3170",145.182847398623,-37.9301122071982
"4419","832f02da-9b09-469b-859e-5dd42deeb421","2020-02-28 00:24:15","02/28/2020"," 00:24:15",1103,1036,67,0.939256572982774,0.0607434270172258,"Australia","3170",145.176274753867,-37.9331806178462
"4420","d31c9bb7-0221-4b94-8a3d-4e2e0809e7f3","2019-08-12 02:39:28","08/12/2019"," 02:39:28",13,8,5,0.615384615384615,0.384615384615385,"Australia","3170",145.155876856858,-37.9217828285659
"4421","888c3b73-af32-4bab-84f9-309d0179c4b6","2019-12-21 06:34:36","12/21/2019"," 06:34:36",1364,1060,304,0.777126099706745,0.222873900293255,"Australia","3170",145.208094434359,-37.9377366970609
"4422","9b7fb806-d59e-4ddc-9035-607c828d1efb","2020-04-13 17:58:00","04/13/2020"," 17:58:00",559,232,327,0.415026833631485,0.584973166368515,"Australia","3170",145.171821961224,-37.932300959071
"4423","9ff6751e-bbf6-47d5-82b7-b969be3cc6ca","2020-08-09 10:41:53","08/09/2020"," 10:41:53",1019,527,492,0.517173699705594,0.482826300294406,"Australia","3170",145.150674767253,-37.9249054416834
"4424","cfae9669-576e-49cc-9ea7-b24c88422546","2019-06-11 16:20:35","06/11/2019"," 16:20:35",963,438,525,0.454828660436137,0.545171339563863,"Australia","3170",145.158524465004,-37.9166926551717
"4425","8760e1ee-ebdb-472c-b619-b4beb5555b54","2020-02-10 05:24:47","02/10/2020"," 05:24:47",1343,1302,41,0.969471332836932,0.0305286671630678,"Australia","3170",145.148966454656,-37.925043186649
"4426","998025b8-667c-45e6-b9a2-1675c73d0d0c","2020-06-11 09:20:30","06/11/2020"," 09:20:30",520,471,49,0.905769230769231,0.0942307692307692,"Australia","3666",145.465960523451,-36.7670106460695
"4427","3f7baf3b-6ea2-40f3-98aa-cf4ed96ec934","2020-07-14 00:11:01","07/14/2020"," 00:11:01",103,36,67,0.349514563106796,0.650485436893204,"Australia","3666",145.618866411973,-36.86466864532
"4428","3d1096a3-e20e-4880-a43a-cd92708f2b3e","2019-07-21 13:35:33","07/21/2019"," 13:35:33",2112,561,1551,0.265625,0.734375,"Australia","3666",145.487334804722,-36.8269466048443
"4429","91ee055e-8c41-4dc7-9c2d-17cf4b4846aa","2019-10-18 21:00:37","10/18/2019"," 21:00:37",1449,324,1125,0.22360248447205,0.77639751552795,"Australia","3666",145.627991818609,-36.8360069148559
"4430","7ad5533d-6c83-4ad7-8e85-c327148af0df","2020-08-07 10:40:52","08/07/2020"," 10:40:52",1954,964,990,0.493346980552712,0.506653019447288,"Australia","3666",145.453820203107,-36.718022407998
"4431","5b5de418-2ee4-41c3-aedc-d24aa1e97654","2019-08-11 20:21:56","08/11/2019"," 20:21:56",1857,1720,137,0.926225094238018,0.0737749057619816,"Australia","3666",145.643243006219,-36.9370829387951
"4432","a1db935f-a906-4989-adec-ecf480aaa7d6","2019-06-13 07:37:44","06/13/2019"," 07:37:44",424,306,118,0.721698113207547,0.278301886792453,"Australia","3666",145.48267322147,-36.9977279914344
"4433","0a8c8cb8-5be3-43fb-8899-baa9151b4dbd","2020-01-29 21:11:06","01/29/2020"," 21:11:06",122,21,101,0.172131147540984,0.827868852459016,"Australia","3666",145.729643649217,-36.8519929508981
"4434","e5ae340e-2f2e-491d-a3d3-74e48804e770","2020-07-16 01:14:35","07/16/2020"," 01:14:35",1141,90,1051,0.0788781770376862,0.921121822962314,"Australia","3666",145.446796061865,-36.6491220839382
"4435","6fdef2cb-05b8-4845-9312-8af288eef71a","2020-01-22 05:40:08","01/22/2020"," 05:40:08",1839,10,1829,0.00543773790103317,0.994562262098967,"Australia","3666",145.39028772442,-36.7129540118312
"4436","140737f7-dbb5-4c81-81ba-239cc0b9114b","2020-03-06 08:31:15","03/06/2020"," 08:31:15",367,248,119,0.67574931880109,0.32425068119891,"Australia","3666",145.408676084578,-36.9816031211997
"4437","6e75332d-787e-49e7-85e8-ab88831dad41","2019-12-14 12:07:40","12/14/2019"," 12:07:40",1765,700,1065,0.396600566572238,0.603399433427762,"Australia","3666",145.425738783389,-36.6319325072254
"4438","643ecfab-f86e-4290-85c5-be22fa28b2c1","2019-10-01 09:54:38","10/01/2019"," 09:54:38",413,156,257,0.37772397094431,0.62227602905569,"Australia","3666",145.416042136811,-36.9761909191396
"4439","871e7406-4026-4241-8f37-63daa68dc25c","2019-06-15 15:35:17","06/15/2019"," 15:35:17",2132,546,1586,0.25609756097561,0.74390243902439,"Australia","3666",145.765486418461,-36.9117797862401
"4440","6533689d-49b4-46b0-902c-facd2cd88bd7","2019-06-08 20:29:29","06/08/2019"," 20:29:29",384,276,108,0.71875,0.28125,"Australia","3666",145.723459044224,-36.7156530910068
"4441","8b94261d-2ca7-4914-abc1-47ca8a0f6fb4","2019-06-05 11:24:57","06/05/2019"," 11:24:57",313,142,171,0.453674121405751,0.546325878594249,"Australia","3462",144.124179887558,-37.1219698924293
"4442","f5748f13-8fa2-4ee3-b252-f789cd756546","2020-03-24 12:52:07","03/24/2020"," 12:52:07",1625,448,1177,0.275692307692308,0.724307692307692,"Australia","3462",144.031301366462,-37.1698124237008
"4443","c82fbefd-eeae-42ca-8d97-312ebe8a1a7b","2020-04-05 15:29:19","04/05/2020"," 15:29:19",1116,447,669,0.400537634408602,0.599462365591398,"Australia","3462",144.023385865222,-37.1750092281154
"4444","57c2bf54-df42-4f3c-9e83-f2a537db105f","2019-12-19 15:39:13","12/19/2019"," 15:39:13",656,527,129,0.803353658536585,0.196646341463415,"Australia","3462",144.029788963861,-37.137542417026
"4445","32a12bd5-c81b-4023-a5a6-003ff16a3a9e","2019-12-22 17:02:18","12/22/2019"," 17:02:18",1183,642,541,0.54268808114962,0.45731191885038,"Australia","3462",144.007241224526,-37.0576029656314
"4446","6648967a-ea9e-45dc-9ba0-47c4f4bb96a0","2020-02-19 06:59:26","02/19/2020"," 06:59:26",1230,20,1210,0.016260162601626,0.983739837398374,"Australia","3462",144.043411897949,-37.0541077065023
"4447","1dd2d9df-bdaa-418e-9a21-43259c1d7da0","2020-04-19 06:53:58","04/19/2020"," 06:53:58",428,160,268,0.373831775700935,0.626168224299065,"Australia","3462",144.054988665006,-37.0568032911142
"4448","ba7bd212-d3f7-4f09-b111-04ea9e54665e","2019-07-12 10:22:51","07/12/2019"," 10:22:51",2140,671,1469,0.313551401869159,0.686448598130841,"Australia","3462",144.034418008677,-37.1032785206387
"4449","881945a6-450b-433d-aced-352b418ae32c","2019-10-14 19:42:53","10/14/2019"," 19:42:53",954,560,394,0.587002096436059,0.412997903563941,"Australia","3462",144.022981947977,-37.1425528008539
"4450","26bb5bee-c7f1-42f7-8fe9-71d2cdc96af9","2020-01-22 21:48:37","01/22/2020"," 21:48:37",520,88,432,0.169230769230769,0.830769230769231,"Australia","3462",144.122758258457,-37.1182673056666
"4451","816d5bd3-e77c-4a58-b109-cb1eb3602e44","2020-06-08 00:51:18","06/08/2020"," 00:51:18",2123,294,1829,0.138483278379651,0.861516721620349,"Australia","3462",144.054748122931,-37.1142347112486
"4452","c49f5fa6-d802-4819-ae9f-562e135075ce","2019-09-22 11:46:24","09/22/2019"," 11:46:24",518,78,440,0.150579150579151,0.849420849420849,"Australia","3462",144.092206344903,-37.1222761971808
"4453","e5bbf5a7-8f45-4950-909d-154e582dee96","2020-06-01 01:22:58","06/01/2020"," 01:22:58",1224,1030,194,0.841503267973856,0.158496732026144,"Australia","3462",144.079061933505,-37.0851270525113
"4454","ede14c69-73b8-4691-b4aa-ea32d95e7380","2020-05-20 08:50:20","05/20/2020"," 08:50:20",1930,1581,349,0.819170984455959,0.180829015544041,"Australia","3462",144.012293018266,-37.0422701486088
"4455","e15f75d6-89d9-45a6-82eb-b210676c1945","2020-02-25 08:59:37","02/25/2020"," 08:59:37",1039,190,849,0.182868142444658,0.817131857555342,"Australia","3462",144.079036486452,-37.09814821419
"4456","77796464-ad61-4f7b-bf3e-65bfd9791bfe","2019-12-28 12:50:14","12/28/2019"," 12:50:14",308,279,29,0.905844155844156,0.0941558441558441,"Australia","3980",145.335359878304,-38.2196412171826
"4457","d08bc1b6-4234-4163-86dd-c1494a451b45","2020-03-27 03:35:26","03/27/2020"," 03:35:26",1413,815,598,0.576786978060863,0.423213021939137,"Australia","3980",145.347415304745,-38.1958214965273
"4458","d702813a-1c11-429f-8ac5-052e9a740c21","2019-10-03 12:46:29","10/03/2019"," 12:46:29",1107,274,833,0.247515808491418,0.752484191508582,"Australia","3980",145.385605671667,-38.1872414211441
"4459","05ca856e-2c7f-4380-b99c-f059df4e9353","2019-11-21 11:55:59","11/21/2019"," 11:55:59",64,59,5,0.921875,0.078125,"Australia","3980",145.418038540022,-38.2153964163502
"4460","b83044a9-5fed-44b6-9b20-9f6aec527128","2020-01-18 22:46:04","01/18/2020"," 22:46:04",1990,1669,321,0.838693467336683,0.161306532663317,"Australia","3980",145.412190232376,-38.2116854181406
"4461","77d02384-90a6-423d-a7df-782d330e674f","2019-11-12 09:54:25","11/12/2019"," 09:54:25",1342,1286,56,0.958271236959762,0.0417287630402384,"Australia","3980",145.35906735787,-38.1960542124552
"4462","050f85fc-dd70-4816-886a-ac297eb68f77","2020-03-24 20:13:33","03/24/2020"," 20:13:33",764,286,478,0.37434554973822,0.62565445026178,"Australia","3980",145.395491352862,-38.199744528011
"4463","f050f73b-7056-40ba-a41c-587c479c1599","2019-12-09 12:05:12","12/09/2019"," 12:05:12",2008,281,1727,0.139940239043825,0.860059760956175,"Australia","3980",145.386936727913,-38.2176299788653
"4464","de7a5e6c-c962-4f1f-902a-bf28a7287f1d","2020-01-05 15:40:37","01/05/2020"," 15:40:37",929,208,721,0.223896663078579,0.776103336921421,"Australia","3980",145.328651295916,-38.2110101588794
"4465","13d6c509-3a5a-4050-9ff6-c18e2b0ff7f0","2019-07-06 21:47:09","07/06/2019"," 21:47:09",576,488,88,0.847222222222222,0.152777777777778,"Australia","3980",145.413740025341,-38.2091633842182
"4466","c612af6c-9922-4074-8cb4-399ddff36aeb","2020-01-20 06:40:12","01/20/2020"," 06:40:12",1480,178,1302,0.12027027027027,0.87972972972973,"Australia","3980",145.384724952834,-38.1842762062614
"4467","d4c9b706-394c-459d-8483-3953b63ac754","2020-07-11 13:04:51","07/11/2020"," 13:04:51",173,38,135,0.219653179190751,0.780346820809249,"Australia","3980",145.370822758016,-38.2179694988086
"4468","bce20c96-e37f-48f5-940a-ecff03f5191c","2020-04-30 05:36:21","04/30/2020"," 05:36:21",2054,406,1648,0.197663096397274,0.802336903602726,"Australia","3980",145.399578714704,-38.2236646470222
"4469","21f626cb-d27e-49d9-9b69-4b4ea1de8c72","2019-11-29 09:29:17","11/29/2019"," 09:29:17",892,641,251,0.718609865470852,0.281390134529148,"Australia","3980",145.417694597941,-38.1985460021529
"4470","071dc004-ba11-46fa-837c-b9aad3e957fd","2019-09-04 22:04:57","09/04/2019"," 22:04:57",1801,1288,513,0.715158245419212,0.284841754580788,"Australia","3980",145.417651680246,-38.2001427503942
"4471","dde3e59d-a46f-417a-b720-1c757d0c8b76","2019-12-13 14:11:10","12/13/2019"," 14:11:10",483,403,80,0.834368530020704,0.165631469979296,"Australia","3767",145.341499390793,-37.8312971262088
"4472","0d7cf10b-83e3-46d2-91be-eaaace6cd03f","2019-06-17 12:39:29","06/17/2019"," 12:39:29",869,83,786,0.095512082853855,0.904487917146145,"Australia","3767",145.350641417593,-37.8357290255697
"4473","27494528-55ae-4004-89e8-0109fecbf276","2019-11-27 16:01:09","11/27/2019"," 16:01:09",1565,941,624,0.601277955271565,0.398722044728435,"Australia","3767",145.355714498052,-37.8295893903181
"4474","cf21e303-7fde-4405-ba11-cfe29580db4f","2019-09-23 04:37:05","09/23/2019"," 04:37:05",423,414,9,0.978723404255319,0.0212765957446809,"Australia","3767",145.360377102106,-37.8287556157413
"4475","e1548b34-aa7c-4a0f-bfc0-7bfb0bc8bcd8","2019-07-13 04:28:05","07/13/2019"," 04:28:05",524,333,191,0.635496183206107,0.364503816793893,"Australia","3767",145.351199334602,-37.8407703952948
"4476","eade84bd-5520-4af8-ba95-51f986d734ba","2020-08-12 00:36:09","08/12/2020"," 00:36:09",1969,199,1770,0.101066531234129,0.898933468765871,"Australia","3767",145.346566256461,-37.8355682168617
"4477","20cbe2b4-378b-47dc-b51d-3ac6e804cdf1","2019-11-12 08:45:58","11/12/2019"," 08:45:58",1804,881,923,0.488359201773836,0.511640798226164,"Australia","3767",145.345406672046,-37.8360487744549
"4478","64625af9-86cf-4345-9a55-815fd6f59043","2019-07-22 09:53:43","07/22/2019"," 09:53:43",84,40,44,0.476190476190476,0.523809523809524,"Australia","3767",145.334517884371,-37.8418697439387
"4479","812f3cc7-adad-40cf-bef8-2baebfc21533","2020-07-09 20:25:50","07/09/2020"," 20:25:50",2196,211,1985,0.0960837887067395,0.90391621129326,"Australia","3767",145.359974649399,-37.8278503180972
"4480","75dab3fb-3126-4914-9ab3-5855d7017fda","2020-04-26 03:48:01","04/26/2020"," 03:48:01",1218,563,655,0.462233169129721,0.537766830870279,"Australia","3767",145.334236091652,-37.8473527924397
"4481","7ae11a77-1f44-471e-8b0e-087eb3872d3d","2020-05-11 19:29:01","05/11/2020"," 19:29:01",150,127,23,0.846666666666667,0.153333333333333,"Australia","3767",145.334971571605,-37.8452825965183
"4482","bf65805e-f031-4c0a-bf47-272627920b60","2019-11-24 11:04:32","11/24/2019"," 11:04:32",1294,453,841,0.350077279752705,0.649922720247295,"Australia","3767",145.340160917519,-37.8460450003159
"4483","c78b4127-b9ae-42a7-8bbe-3a950f7b9fa8","2020-06-06 12:41:43","06/06/2020"," 12:41:43",2177,1685,492,0.774000918695453,0.225999081304547,"Australia","3767",145.336366910302,-37.8467018813546
"4484","2dd877aa-2807-493d-939c-dd4c73486ea5","2020-05-23 01:12:07","05/23/2020"," 01:12:07",1768,880,888,0.497737556561086,0.502262443438914,"Australia","3767",145.347025727559,-37.8213293623694
"4485","8f606151-1a50-4e25-85e8-1b463dd1dd6a","2019-11-28 21:50:52","11/28/2019"," 21:50:52",661,332,329,0.502269288956127,0.497730711043873,"Australia","3767",145.345649618679,-37.8208831455964
"4486","c51685a1-8739-4a31-9962-2315e8ba6635","2019-07-18 00:04:02","07/18/2019"," 00:04:02",641,588,53,0.917316692667707,0.0826833073322933,"Australia","3788",145.373488349176,-37.8451183663207
"4487","93aae631-35d3-4df9-8b4a-341af3bcb695","2020-05-31 14:39:44","05/31/2020"," 14:39:44",1244,73,1171,0.0586816720257235,0.941318327974277,"Australia","3788",145.362589500753,-37.8721491873698
"4488","8dc5f1ea-c9c5-4fcf-8f21-7cd79f51c1b1","2020-01-18 07:24:31","01/18/2020"," 07:24:31",1311,603,708,0.459954233409611,0.540045766590389,"Australia","3788",145.383089232033,-37.8641715548409
"4489","b8db552b-9c4b-48b4-81ea-d6fc54c216fc","2020-05-04 18:53:21","05/04/2020"," 18:53:21",1273,1168,105,0.917517674783975,0.0824823252160252,"Australia","3788",145.38636644878,-37.843500736678
"4490","a8db0361-b1ef-44f7-a78f-53efd3459a03","2019-06-10 18:11:09","06/10/2019"," 18:11:09",1536,963,573,0.626953125,0.373046875,"Australia","3788",145.389741468842,-37.832853271144
"4491","e5bd2872-9347-4caf-921b-e5b62b3a877a","2020-03-10 09:25:42","03/10/2020"," 09:25:42",2173,105,2068,0.0483202945237,0.9516797054763,"Australia","3788",145.39077095925,-37.8357656792511
"4492","3b7d1c0f-f103-4ac0-84c9-f972c2129cb0","2019-09-28 21:25:29","09/28/2019"," 21:25:29",315,7,308,0.0222222222222222,0.977777777777778,"Australia","3788",145.392859056594,-37.8648874393508
"4493","68f81d9f-c113-4c7b-b1a5-306104cc9327","2019-11-06 05:08:38","11/06/2019"," 05:08:38",512,121,391,0.236328125,0.763671875,"Australia","3788",145.365126777493,-37.8432105776455
"4494","c5eae9a3-2a27-4e95-9482-e41d224f1a9a","2019-10-23 14:16:39","10/23/2019"," 14:16:39",1217,603,614,0.495480690221857,0.504519309778143,"Australia","3788",145.361106025393,-37.847058235685
"4495","1ebcc506-a75f-44e2-aec4-50ddd1b8023e","2019-10-14 21:33:28","10/14/2019"," 21:33:28",1153,963,190,0.835212489158716,0.164787510841284,"Australia","3788",145.387338006026,-37.838972702518
"4496","6d9dd156-18ea-4a0c-8dd5-0238b32d104d","2020-01-18 07:33:11","01/18/2020"," 07:33:11",387,26,361,0.0671834625322997,0.9328165374677,"Australia","3788",145.369901081251,-37.8466176813816
"4497","c81d380d-cfa5-4a07-a285-4249b0cb6ab0","2019-08-25 20:52:37","08/25/2019"," 20:52:37",1801,1687,114,0.93670183231538,0.0632981676846197,"Australia","3788",145.359115338148,-37.8487430344236
"4498","14effea4-1148-40d0-b312-c1e9ef9daf4d","2020-06-25 17:30:20","06/25/2020"," 17:30:20",1557,639,918,0.410404624277457,0.589595375722543,"Australia","3788",145.36916395306,-37.8421249468057
"4499","60d0df11-80b5-4c8c-af69-6985ba93df82","2020-03-26 16:43:16","03/26/2020"," 16:43:16",281,223,58,0.793594306049822,0.206405693950178,"Australia","3788",145.397842293354,-37.8338144410871
"4500","ae07d5f6-3565-4767-8d6c-95ff1d203304","2019-08-01 03:03:33","08/01/2019"," 03:03:33",1836,1441,395,0.784858387799564,0.215141612200436,"Australia","3788",145.375506485243,-37.8707855275384
"4501","8c9f5b38-3c11-4dab-8aa4-292df70dba33","2019-10-20 08:04:29","10/20/2019"," 08:04:29",1285,442,843,0.343968871595331,0.656031128404669,"Australia","3205",144.949794190824,-37.8357379815612
"4502","c179b057-3fec-4663-9ca0-9ca2aca8eb9a","2020-05-25 12:29:43","05/25/2020"," 12:29:43",1975,841,1134,0.425822784810127,0.574177215189873,"Australia","3205",144.951244511603,-37.8331339722142
"4503","9e3c2679-1082-4f87-b66f-aea8f9458734","2020-02-28 06:49:36","02/28/2020"," 06:49:36",731,535,196,0.73187414500684,0.26812585499316,"Australia","3205",144.943700343401,-37.8270425902068
"4504","15b4f589-5937-4e0d-9471-f12ba5ea95e4","2020-07-09 21:49:41","07/09/2020"," 21:49:41",668,641,27,0.959580838323353,0.0404191616766467,"Australia","3205",144.954691622182,-37.8375739798577
"4505","6d41be70-d712-4ea1-8639-2931d65d1678","2019-10-30 07:59:09","10/30/2019"," 07:59:09",1006,58,948,0.0576540755467197,0.94234592445328,"Australia","3205",144.968134874589,-37.8333534187987
"4506","1dcecf33-1482-4e39-a3cc-4714a4df224f","2020-05-23 12:30:34","05/23/2020"," 12:30:34",969,834,135,0.860681114551084,0.139318885448916,"Australia","3205",144.967163223853,-37.8334379574461
"4507","95816f93-dc13-4fcf-8e29-91bd9f1fb072","2020-03-25 21:39:51","03/25/2020"," 21:39:51",2174,1005,1169,0.46228150873965,0.53771849126035,"Australia","3205",144.965231646648,-37.8335225579668
"4508","3b52355c-557f-414e-9e04-ca480230bd9a","2019-09-18 14:38:24","09/18/2019"," 14:38:24",1897,1860,37,0.980495519240907,0.0195044807590933,"Australia","3205",144.963389489997,-37.8327054401035
"4509","5a2b8fe6-e6ed-436c-882e-86752416f70d","2020-07-10 10:54:08","07/10/2020"," 10:54:08",1627,119,1508,0.073140749846343,0.926859250153657,"Australia","3205",144.952543779901,-37.8343279528743
"4510","960c505b-cbd3-427e-8d64-f60b32a804fb","2020-07-15 09:13:04","07/15/2020"," 09:13:04",691,49,642,0.0709117221418234,0.929088277858177,"Australia","3205",144.962444890057,-37.8306699872103
"4511","1f5cd118-8387-4e94-bd83-0419c1a21661","2019-08-07 12:44:22","08/07/2019"," 12:44:22",42,28,14,0.666666666666667,0.333333333333333,"Australia","3205",144.959185875155,-37.8330431785726
"4512","d88b34ed-873e-4a14-8688-9835b35b2329","2020-02-26 18:07:58","02/26/2020"," 18:07:58",2161,276,1885,0.127718648773716,0.872281351226284,"Australia","3205",144.956207393124,-37.8341657732188
"4513","c16dbfee-e389-4c1e-ab03-f554215c0e35","2020-05-05 15:34:02","05/05/2020"," 15:34:02",876,105,771,0.11986301369863,0.88013698630137,"Australia","3205",144.969974462837,-37.8307906225544
"4514","1ac8c9da-9ad3-4885-8893-344f9d20f56e","2019-11-23 20:59:59","11/23/2019"," 20:59:59",1669,121,1548,0.0724985020970641,0.927501497902936,"Australia","3205",144.948901115103,-37.829494700894
"4515","6af61c90-8d33-4ed5-8a6c-43f4cbc90257","2019-06-03 20:52:42","06/03/2019"," 20:52:42",1504,781,723,0.519281914893617,0.480718085106383,"Australia","3205",144.959813820029,-37.8390634002451
"4516","b2dc8941-b030-4279-83b7-f194c92cd321","2019-10-26 04:57:39","10/26/2019"," 04:57:39",1226,672,554,0.548123980424144,0.451876019575856,"Australia","3155",145.304021090654,-37.847509222416
"4517","d7f26c2b-57f3-4df9-ab96-04d3300122ba","2019-09-28 09:25:11","09/28/2019"," 09:25:11",1373,969,404,0.705753823743627,0.294246176256373,"Australia","3155",145.299967582383,-37.8659694769911
"4518","2b0d66d8-8ba3-4db3-b2a6-6dce3e2bef66","2019-09-25 04:01:25","09/25/2019"," 04:01:25",1466,70,1396,0.0477489768076398,0.95225102319236,"Australia","3155",145.280111449544,-37.8602772573866
"4519","c741f795-b384-4b43-9a54-89be42be6f4e","2019-10-29 09:05:24","10/29/2019"," 09:05:24",64,43,21,0.671875,0.328125,"Australia","3155",145.287971858222,-37.8706099465803
